index,transactions,total_spend,avg_bill_value,qty_per_order,mtbp,life_time,cltv,basket_size_s,basket_size_m,basket_size_l,basket_price_sensitivity_la,basket_price_sensitivity_mm,basket_price_sensitivity_um,basket_price_sensitivity_na,basket_type_smallshop,basket_type_topup,basket_type_fullshop,basket_type_na,basket_dominant_fresh,basket_dominant_mixed,basket_dominant_grocery,basket_dominant_nonfood,label
CUST0000336132,7,71.91,10.27285714,7.714285714,98,753,7735.461429,0,0.714285714,0.285714286,0.857142857,0.142857143,0,0,0.285714286,0.714285714,0,0,0.571428571,0.285714286,0.142857143,0,1
CUST0000336781,83,1460.66,17.59831325,20.07228916,9.638554217,808,14219.43711,0.012048193,0.060240964,0.927710843,0.795180723,0.180722892,0.024096386,0,0.048192771,0.710843373,0.240963855,0,0.734939759,0.240963855,0.024096386,0,3
CUST0000337192,366,2158.19,5.896693989,5.420765027,2.221311475,820,4835.289071,0.24863388,0.62568306,0.12568306,0.418032787,0.401639344,0.166666667,0.013661202,0.663934426,0.316939891,0.005464481,0.013661202,0.819672131,0.114754098,0.035519126,0.016393443,1
CUST0000337442,2,1.19,0.595,1,62.5,718,427.21,1,0,0,0,1,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000337518,1,1.35,1.35,2,0,566,764.1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000338272,3,51.6,17.2,14.33333333,56,361,6209.2,0,0.333333333,0.666666667,0,1,0,0,0,1,0,0,0.333333333,0.333333333,0.333333333,0,1
CUST0000338285,48,139.44,2.905,3.125,16.4375,822,2387.91,0.604166667,0.354166667,0.041666667,0.0625,0.895833333,0.041666667,0,0.9375,0.0625,0,0,0.5625,0.125,0.145833333,0.166666667,2
CUST0000339006,26,167.57,6.445,4.423076923,26.07692308,683,4401.935,0.5,0.384615385,0.115384615,0.153846154,0.653846154,0.153846154,0.038461538,0.884615385,0.115384615,0,0,0.653846154,0.153846154,0.115384615,0.076923077,2
CUST0000339434,3,5.17,1.723333333,4.333333333,160,687,1183.93,0.333333333,0.666666667,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000339488,1,19.33,19.33,16,0,568,10979.44,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000339520,1,0.62,0.62,1,0,471,292.02,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000340481,2,613.94,306.97,173,265.5,592,181726.24,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000340938,1,8.05,8.05,9,0,364,2930.2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
CUST0000341004,50,1005.37,20.1074,12.54,14.3,751,15100.6574,0.1,0.28,0.62,0.04,0.64,0.32,0,0.2,0.58,0.22,0,0.5,0.4,0.1,0,1
CUST0000341074,1,2.44,2.44,1,0,308,751.52,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000341862,1,75.12,75.12,30,0,581,43644.72,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3
CUST0000342121,1,0.41,0.41,1,0,641,262.81,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000342302,1,22.19,22.19,30,0,270,5991.3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3
CUST0000342401,7,61.39,8.77,5.857142857,85.85714286,618,5419.86,0.142857143,0.571428571,0.285714286,0.428571429,0.571428571,0,0,0.571428571,0.428571429,0,0,0.285714286,0.285714286,0.142857143,0.285714286,1
CUST0000342432,2,12.37,6.185,5.5,57.5,818,5059.33,0,1,0,0.5,0.5,0,0,1,0,0,0,0.5,0.5,0,0,1
CUST0000342807,2,266.16,133.08,21,235.5,483,64277.64,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3
CUST0000343018,6,32.21,5.368333333,5.5,127.1666667,819,4396.665,0,0.833333333,0.166666667,0.166666667,0.5,0.333333333,0,0.666666667,0.333333333,0,0,0.833333333,0,0.166666667,0,1
CUST0000343031,1,15.7,15.7,18,0,341,5353.7,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000343114,1,1.6,1.6,1,0,320,512,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000343135,1,1.6,1.6,1,0,532,851.2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
CUST0000343404,3,13.17,4.39,6,26.66666667,296,1299.44,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,1,0,0,0,1
CUST0000343455,1,15.15,15.15,13,0,334,5060.1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
CUST0000343769,6,60.84,10.14,1,32.16666667,623,6317.22,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000344164,1,1.41,1.41,2,0,451,635.91,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000344309,18,1183.96,65.77555556,36.22222222,40.83333333,787,51765.36222,0,0,1,0.055555556,0.777777778,0.166666667,0,0,0.222222222,0.777777778,0,0.277777778,0.5,0.222222222,0,3
CUST0000344664,4,53.23,13.3075,10,25.25,273,3632.9475,0,0.5,0.5,0.75,0.25,0,0,0.25,0.75,0,0,0.5,0.25,0.25,0,1
CUST0000345090,1,104.11,104.11,76,0,738,76833.18,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3
CUST0000345218,1,80.7,80.7,53,0,390,31473,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3
CUST0000345339,1,30.08,30.08,16,0,791,23793.28,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3
CUST0000345386,16,169.54,10.59625,7.5,38.4375,633,6707.42625,0.375,0.25,0.375,0.0625,0.625,0.25,0.0625,0.4375,0.4375,0.0625,0.0625,0.1875,0.4375,0.125,0.1875,1
CUST0000345452,5,90.38,18.076,12.4,101.2,522,9435.672,0.2,0,0.8,0,0.6,0.4,0,0.2,0.8,0,0,1,0,0,0,1
CUST0000345458,3,52.86,17.62,3,206,680,11981.6,0.666666667,0.333333333,0,0,0,0.333333333,0.666666667,0.666666667,0.333333333,0,0,0,0.333333333,0,0.666666667,2
CUST0000345505,1,12.39,12.39,4,0,408,5055.12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000346033,2,1.86,0.93,1,65.5,471,438.03,1,0,0,0,1,0,0,1,0,0,0,0.5,0,0,0.5,2
CUST0000347023,118,646.51,5.478898305,3.898305085,6.93220339,822,4503.654407,0.406779661,0.542372881,0.050847458,0.220338983,0.63559322,0.144067797,0,0.720338983,0.279661017,0,0,0.576271186,0.211864407,0.144067797,0.06779661,1
CUST0000347026,3,19.54,6.513333333,6.666666667,1.333333333,619,4031.753333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,0,0.333333333,0.666666667,0,0,0,0.666666667,0.333333333,0,1
CUST0000347060,1,22.43,22.43,15,0,655,14691.65,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000347080,10,77.13,7.713,5.6,49.5,571,4404.123,0.2,0.7,0.1,0,0.3,0.7,0,1,0,0,0,0.9,0,0.1,0,1
CUST0000347437,1,3.01,3.01,1,0,196,589.96,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000347969,2,47.76,23.88,12,1.5,742,17718.96,0,0.5,0.5,1,0,0,0,0,1,0,0,0.5,0,0.5,0,1
CUST0000348159,1,4.92,4.92,1,0,565,2779.8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000348490,1,18.32,18.32,8,0,189,3462.48,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
CUST0000348702,1,2.92,2.92,5,0,302,881.84,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000349165,63,1354.04,21.49269841,21.03174603,12.6984127,820,17624.0127,0.015873016,0.111111111,0.873015873,0.73015873,0.253968254,0.015873016,0,0.095238095,0.587301587,0.317460317,0,0.476190476,0.444444444,0.079365079,0,3
CUST0000349675,1,2.25,2.25,3,0,434,976.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000350287,6,71.58,11.93,9.5,122.6666667,771,9198.03,0.166666667,0.5,0.333333333,0,0.666666667,0.333333333,0,0.5,0.5,0,0,0.5,0.166666667,0.166666667,0.166666667,1
CUST0000350310,1,48.55,48.55,36,0,674,32722.7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000350433,2,5.99,2.995,1.5,0,770,2306.15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000350600,5,80.99,16.198,10.2,61,342,5539.716,0,0.8,0.2,0.8,0.2,0,0,0.4,0.4,0.2,0,0.4,0.6,0,0,1
CUST0000350969,2,66.2,33.1,33,45,136,4501.6,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3
CUST0000351263,5,19.93,3.986,4.6,71,758,3021.388,0.4,0.4,0.2,0.4,0.6,0,0,0.6,0.4,0,0,0.4,0.4,0.2,0,1
CUST0000351613,2,1.72,0.86,2,37.5,808,694.88,0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000351785,1,4.77,4.77,2,0,462,2203.74,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000352529,43,320.25,7.447674419,4.139534884,14.18604651,631,4699.482558,0.325581395,0.627906977,0.046511628,0.023255814,0.23255814,0.720930233,0.023255814,0.813953488,0.186046512,0,0,0.627906977,0.162790698,0.11627907,0.093023256,1
CUST0000352552,1,0.63,0.63,1,0,227,143.01,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000352648,2,53.31,26.655,12,43,736,19618.08,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,1,0,0,0,1
CUST0000352793,2,4.78,2.39,2,289,737,1761.43,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000352929,51,370.53,7.265294118,6.470588235,15.80392157,810,5884.888235,0.117647059,0.725490196,0.156862745,0.156862745,0.647058824,0.196078431,0,0.588235294,0.411764706,0,0,0.725490196,0.137254902,0.137254902,0,1
CUST0000352931,2,23.74,11.87,13,75,815,9674.05,0,0.5,0.5,1,0,0,0,0,0.5,0.5,0,0,1,0,0,1
CUST0000353323,2,6.37,3.185,2.5,66,817,2602.145,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,1,0,0,0,2
CUST0000354327,1,18.39,18.39,5,0,269,4946.91,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000355094,1,2.68,2.68,3,0,395,1058.6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CUST0000355357,5,32.95,6.59,5.8,59,304,2003.36,0.8,0,0.2,0,1,0,0,0.8,0.2,0,0,0.6,0.2,0,0.2,2
CUST0000355536,2,1.18,0.59,1,321.5,670,395.3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000355900,72,461.65,6.411805556,5.319444444,10.91666667,790,5065.326389,0.305555556,0.5,0.194444444,0.263888889,0.625,0.111111111,0,0.666666667,0.333333333,0,0,0.458333333,0.194444444,0.236111111,0.111111111,1
CUST0000355934,1,0.74,0.74,1,0,299,221.26,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000356162,1,0.88,0.88,1,0,654,575.52,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000356221,180,646.21,3.590055556,3.138888889,4.372222222,798,2864.864333,0.616666667,0.311111111,0.072222222,0.083333333,0.288888889,0.594444444,0.033333333,0.883333333,0.083333333,0,0.033333333,0.744444444,0.055555556,0.094444444,0.072222222,1
CUST0000357071,15,50.14,3.342666667,3.466666667,13.86666667,284,949.3173333,0.4,0.6,0,0.266666667,0.333333333,0.266666667,0.133333333,0.866666667,0.066666667,0,0.066666667,0.533333333,0.066666667,0.133333333,0.2,2
CUST0000357180,2,3.91,1.955,2,192,798,1560.09,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0.5,0,0,0.5,2
CUST0000357559,1,1.34,1.34,4,0,786,1053.24,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CUST0000358306,3,14.03,4.676666667,3.666666667,177,564,2637.64,0,1,0,0,1,0,0,1,0,0,0,0.666666667,0,0.333333333,0,2
CUST0000359238,3,24.88,8.293333333,3.666666667,157.6666667,793,6576.613333,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,0,0,0.333333333,0,0.333333333,0.333333333,2
CUST0000359268,1,5.61,5.61,11,0,656,3680.16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
CUST0000359471,2,1.84,0.92,1,290,597,549.24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000359521,1,9.04,9.04,4,0,669,6047.76,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000359525,2,40.48,20.24,20,260,583,11799.92,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000359604,32,157.84,4.9325,5.28125,20.90625,693,3418.2225,0.34375,0.46875,0.1875,0.5625,0.3125,0.125,0,0.78125,0.21875,0,0,0.5,0.125,0.375,0,1
CUST0000360617,13,289.42,22.26307692,12.69230769,49.30769231,653,14537.78923,0.230769231,0.230769231,0.538461538,0.076923077,0.923076923,0,0,0.461538462,0.461538462,0.076923077,0,0.384615385,0.230769231,0.307692308,0.076923077,1
CUST0000360838,1,31.57,31.57,11,0,317,10007.69,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000360978,1,0.83,0.83,2,0,441,366.03,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000361310,4,125.96,31.49,23,133,572,18012.28,0,0,1,0,0.75,0.25,0,0,0.25,0.75,0,0.75,0.25,0,0,3
CUST0000361701,158,1761.22,11.14696203,8.348101266,5.120253165,813,9062.480127,0.32278481,0.335443038,0.341772152,0.208860759,0.493670886,0.284810127,0.012658228,0.53164557,0.316455696,0.151898734,0,0.335443038,0.32278481,0.310126582,0.03164557,1
CUST0000361812,109,4260.21,39.08449541,20.67889908,7.440366972,822,32127.45523,0.027522936,0.100917431,0.871559633,0,0.137614679,0.862385321,0,0.100917431,0.697247706,0.201834862,0,0.605504587,0.302752294,0.082568807,0.009174312,3
CUST0000361925,1,38.75,38.75,35,0,801,31038.75,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000361991,3,5.93,1.976666667,1,149.3333333,471,931.01,1,0,0,0.333333333,0.666666667,0,0,1,0,0,0,0.666666667,0,0,0.333333333,2
CUST0000362684,1,0.88,0.88,1,0,225,198,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000363049,6,3.28,0.546666667,1.166666667,21,658,359.7066667,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000363357,2,5.07,2.535,2.5,150.5,605,1533.675,0.5,0.5,0,0,0,1,0,1,0,0,0,0,0.5,0,0.5,2
CUST0000363524,17,100.31,5.900588235,4.764705882,37.35294118,656,3870.785882,0.352941176,0.411764706,0.235294118,0.411764706,0.470588235,0.117647059,0,0.705882353,0.294117647,0,0,0.294117647,0.411764706,0.235294118,0.058823529,1
CUST0000363720,1,0.86,0.86,3,0,276,237.36,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000363725,1,0.18,0.18,1,0,567,102.06,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000364213,1,79.99,79.99,28,0,570,45594.3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3
CUST0000364227,13,83.8,6.446153846,5.153846154,43.61538462,657,4235.123077,0.384615385,0.384615385,0.230769231,0.076923077,0.307692308,0.461538462,0.153846154,0.692307692,0.307692308,0,0,0.461538462,0.076923077,0.076923077,0.384615385,1
CUST0000364294,2,2.86,1.43,1,92.5,265,378.95,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000364367,9,117.84,13.09333333,10.88888889,75.33333333,694,9086.773333,0.222222222,0.222222222,0.555555556,0.111111111,0.777777778,0,0.111111111,0.555555556,0.333333333,0,0.111111111,0.222222222,0.222222222,0.333333333,0.111111111,1
CUST0000364905,120,3258.46,27.15383333,22.41666667,6.333333333,766,20799.83633,0.158333333,0.325,0.516666667,0.325,0.575,0.075,0.025,0.391666667,0.166666667,0.441666667,0,0.341666667,0.433333333,0.15,0.075,3
CUST0000364910,8,211.33,26.41625,18.75,99.5,818,21608.4925,0,0.25,0.75,0.25,0.5,0.25,0,0.25,0.125,0.625,0,0.75,0,0.25,0,3
CUST0000365075,1,5.53,5.53,4,0,668,3694.04,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2
CUST0000365132,2,18.68,9.34,5,314,673,6285.82,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2
CUST0000365371,6,84.47,14.07833333,13.66666667,39.5,735,10347.575,0,0.333333333,0.666666667,0.5,0.5,0,0,0.166666667,0.5,0.333333333,0,0.333333333,0.5,0.166666667,0,1
CUST0000366450,11,497.18,45.19818182,42.36363636,69.72727273,801,36203.74364,0,0,1,0,1,0,0,0,0.090909091,0.909090909,0,0,1,0,0,3
CUST0000366749,2,1.76,0.88,1,105,279,245.52,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000366796,9,44.13,4.903333333,6.222222222,87.33333333,814,3991.313333,0.222222222,0.666666667,0.111111111,0.777777778,0.222222222,0,0,0.777777778,0.222222222,0,0,0.333333333,0.222222222,0.333333333,0.111111111,1
CUST0000367124,2,3.2,1.6,2.5,0.5,354,566.4,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000367810,11,240.18,21.83454545,21,56.18181818,711,15524.36182,0,0,1,0.272727273,0.636363636,0.090909091,0,0,0.363636364,0.636363636,0,0.636363636,0.363636364,0,0,3
CUST0000367886,2,4.55,2.275,3.5,30.5,292,664.3,0,1,0,0.5,0.5,0,0,1,0,0,0,0,0.5,0.5,0,2
CUST0000368057,2,41.45,20.725,19.5,116.5,687,14238.075,0,0.5,0.5,0,1,0,0,0.5,0,0.5,0,0.5,0,0.5,0,1
CUST0000368360,7,48.54,6.934285714,5.428571429,88.71428571,708,4909.474286,0.285714286,0.571428571,0.142857143,0.714285714,0.285714286,0,0,0.714285714,0.285714286,0,0,0.714285714,0,0,0.285714286,1
CUST0000368789,5,42.43,8.486,6,129.8,685,5812.91,0.6,0,0.4,0,1,0,0,0.6,0.4,0,0,0.8,0.2,0,0,1
CUST0000369056,2,26.48,13.24,8,2.5,383,5070.92,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000369166,3,8.73,2.91,2,165,562,1635.42,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000369280,2,6.8,3.4,2,55.5,172,584.8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000369586,21,189.46,9.021904762,10.04761905,36.42857143,807,7280.677143,0.380952381,0.428571429,0.19047619,0.428571429,0.19047619,0.380952381,0,0.714285714,0.095238095,0.19047619,0,0.380952381,0.285714286,0.238095238,0.095238095,1
CUST0000370557,1,0.36,0.36,1,0,389,140.04,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000370864,2,1.66,0.83,1,52.5,431,357.73,1,0,0,0,1,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000370891,1,43.4,43.4,57,0,203,8810.2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000370974,2,1.76,0.88,1,301,667,586.96,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000371194,5,11.37,2.274,3.4,140.6,750,1705.5,0.2,0.8,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000371351,1,4.47,4.47,3,0,240,1072.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000371524,1,3.92,3.92,4,0,300,1176,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000371746,1,2.55,2.55,2,0,216,550.8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000371874,1,3.08,3.08,2,0,175,539,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000372113,3,77.87,25.95666667,16.33333333,29.66666667,142,3685.846667,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,1
CUST0000372188,103,1283.6,12.46213592,8.86407767,7.737864078,802,9994.63301,0.252427184,0.300970874,0.446601942,0.087378641,0.59223301,0.300970874,0.019417476,0.40776699,0.533980583,0.048543689,0.009708738,0.54368932,0.330097087,0.097087379,0.019417476,1
CUST0000372422,423,7183.85,16.98309693,10.71394799,1.924349882,818,13892.17329,0.24822695,0.378250591,0.373522459,0.101654846,0.491725768,0.390070922,0.016548463,0.482269504,0.373522459,0.132387707,0.011820331,0.463356974,0.238770686,0.200945626,0.085106383,1
CUST0000373521,1,3.07,3.07,1,0,703,2158.21,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000373951,2,76.82,38.41,34,198.5,676,25965.16,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0,3
CUST0000374156,1,0.84,0.84,1,0,180,151.2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000374667,1,8.44,8.44,7,0,508,4287.52,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CUST0000374863,1,9.19,9.19,1,0,303,2784.57,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000374978,6,73.4,12.23333333,14,132.5,815,9970.166667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,0,0,1
CUST0000375382,20,352.06,17.603,12.05,36.25,791,13923.973,0.25,0.3,0.45,0.45,0.35,0.15,0.05,0.4,0.45,0.15,0,0.25,0.35,0.35,0.05,1
CUST0000375824,9,181.19,20.13222222,11.44444444,73.44444444,673,13548.98556,0,0.444444444,0.555555556,0,0.333333333,0.666666667,0,0,1,0,0,0.444444444,0.555555556,0,0,1
CUST0000376375,4,5.25,1.3125,2,178,756,992.25,0.75,0.25,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000376498,2,8.48,4.24,4,82.5,585,2480.4,0,1,0,0.5,0.5,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000376524,3,3.81,1.27,1,81.33333333,325,412.75,1,0,0,0,1,0,0,1,0,0,0,0.666666667,0,0.333333333,0,2
CUST0000378015,3,29.38,9.793333333,7.666666667,7.333333333,776,7599.626667,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0,1
CUST0000378031,7,21.14,3.02,2.571428571,89,706,2132.12,0.714285714,0.285714286,0,0.285714286,0.714285714,0,0,1,0,0,0,0.285714286,0.571428571,0.142857143,0,2
CUST0000378093,1,1.34,1.34,2,0,674,903.16,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
CUST0000378126,2,21.63,10.815,7.5,274,770,8327.55,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0,1
CUST0000378569,1,24.15,24.15,2,0,132,3187.8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000378964,1,1.32,1.32,4,0,822,1085.04,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000379033,36,213.87,5.940833333,3.805555556,13.83333333,504,2994.18,0.388888889,0.555555556,0.055555556,0.083333333,0.583333333,0.222222222,0.111111111,0.777777778,0.166666667,0,0.055555556,0.333333333,0.055555556,0.388888889,0.166666667,2
CUST0000379060,69,2521.63,36.54536232,20.46376812,11.27536232,783,28615.0187,0.043478261,0.115942029,0.84057971,0.043478261,0.623188406,0.333333333,0,0.115942029,0.362318841,0.52173913,0,0.405797101,0.492753623,0.057971014,0.043478261,3
CUST0000379283,12,648.58,54.04833333,35.91666667,28.58333333,398,21511.23667,0,0,1,0.333333333,0.666666667,0,0,0,0.416666667,0.583333333,0,0.25,0.666666667,0.083333333,0,3
CUST0000379344,13,188.8,14.52307692,10.92307692,51.69230769,678,9846.646154,0.461538462,0.307692308,0.230769231,0,0.384615385,0.153846154,0.461538462,0.769230769,0,0.230769231,0,0.076923077,0.230769231,0.076923077,0.615384615,2
CUST0000379861,2,21.67,10.835,9.5,0.5,114,1235.19,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0,1,0,0,0,1
CUST0000380625,6,22.87,3.811666667,3.333333333,101.8333333,727,2771.081667,0.5,0.5,0,0,0.833333333,0.166666667,0,0.833333333,0.166666667,0,0,0.833333333,0.166666667,0,0,2
CUST0000381019,133,3995.45,30.04097744,17.09774436,6.15037594,822,24693.68346,0.142857143,0.30075188,0.556390977,0.105263158,0.646616541,0.218045113,0.030075188,0.338345865,0.330827068,0.323308271,0.007518797,0.406015038,0.421052632,0.105263158,0.060150376,3
CUST0000381208,4,37.36,9.34,6.5,139.75,586,5473.24,0.5,0.25,0.25,0,0.75,0.25,0,0.5,0.5,0,0,0.5,0,0,0.5,1
CUST0000381297,43,426.12,9.909767442,5.88372093,16.62790698,721,7144.942326,0.302325581,0.511627907,0.186046512,0.209302326,0.558139535,0.23255814,0,0.697674419,0.279069767,0.023255814,0,0.441860465,0.139534884,0.255813953,0.162790698,1
CUST0000381491,2,19.74,9.87,5,176.5,738,7284.06,0,1,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000383052,4,34.09,8.5225,6,145.25,607,5173.1575,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000383445,3,98.98,32.99333333,23,159,705,23260.3,0,0,1,0,0.333333333,0.666666667,0,0,1,0,0,1,0,0,0,1
CUST0000383763,19,224.82,11.83263158,8.526315789,11.31578947,345,4082.257895,0.368421053,0.263157895,0.368421053,0.157894737,0.736842105,0.105263158,0,0.578947368,0.368421053,0.052631579,0,0.473684211,0.210526316,0.210526316,0.105263158,1
CUST0000383824,11,15.81,1.437272727,1.636363636,71.90909091,813,1168.502727,0.818181818,0.181818182,0,0,1,0,0,1,0,0,0,0,0.181818182,0.818181818,0,2
CUST0000384178,23,102.33,4.449130435,2.391304348,35.39130435,819,3643.837826,0.565217391,0.434782609,0,0.043478261,0.826086957,0.086956522,0.043478261,0.913043478,0.086956522,0,0,0.304347826,0.130434783,0.173913043,0.391304348,2
CUST0000384188,1,3.8,3.8,7,0,701,2663.8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
CUST0000384253,3,49.9,16.63333333,8.333333333,70.66666667,640,10645.33333,0,1,0,0,0.333333333,0.666666667,0,0,1,0,0,0.666666667,0.333333333,0,0,1
CUST0000384595,6,105.08,17.51333333,13.5,82.33333333,699,12241.82,0.166666667,0.333333333,0.5,0.333333333,0.5,0,0.166666667,0.5,0,0.5,0,0.666666667,0.166666667,0,0.166666667,1
CUST0000384844,1,30.19,30.19,27,0,778,23487.82,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000385776,1,3.57,3.57,5,0,343,1224.51,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000385802,7,174.71,24.95857143,20.85714286,109,809,20191.48429,0,0.285714286,0.714285714,0,0.571428571,0.428571429,0,0,0.714285714,0.285714286,0,0.285714286,0.571428571,0.142857143,0,3
